EAN13,EAN5,PO,datetime,price,product_name,product_unit,purchaser,quantity,supplier,password_hash,missing_price,banned_supplier,warehouse_alert
2198122550038,55003,934212701,1571761037,$ 44,Mogitech Ultrathin Touch Mouse T630 for Windows 8 Touch Gestures,pcs,"KENNEDY,  JOHN P",15,Mogitech,fd75e94e649badf6c72f810b7611d8ce,false,false,red
2198122550193,55019,934211570,1571763266,YEN 47,Details About Mogitech G920 Xbox Driving Force Racing Wheel For Xbox One And Pc (941000121),pcs,"DELGADO,  XAVIER J",35,Mogitech,3dc67c83f274b278189f86b32b8450bb,false,false,green
2198122549921,54992,934214829,1571764593,$ 35,Ramsung - 960 PRO 512GB Internal PCI Express 3.0 x4 (NVMe) Solid State Drive for Laptops,pcs,"MICHUDA,  CASEY",10,Ramsung,0c881199553a962c27120d8c8fb95d50,false,false,green
2198122550193,55019,934212264,1571764724,$ 31,Details About Mogitech G920 Xbox Driving Force Racing Wheel For Xbox One And Pc (941000121),pcs,"HASTINGS,  JACQUELINE",15,Mogitech,f86d8fa4c35cb0b8a0a59989fcc736f7,false,false,green
2198122550745,55074,934212313,1571766316,$ 6,Mogitech - Harmony 950 Universal Remote - Black,pcs,"SMOLOVSKY,  ALEXANDER",15,Mogitech,5906effea5ddcc0338f9c2097d170243,false,false,green
2198122549911,54991,934212219,1571767065,YEN 50,Mogitech Keys-To-Go Ultra-Portable Bluetooth Keyboard for Android and Windows,pcs,"MEDINA,  FREDY",15,Mogitech,5bec1a97e9259fb01638b19380b67edf,false,false,green
2198122549911,54991,934213630,1571767098,$ 36,Mogitech Keys-To-Go Ultra-Portable Bluetooth Keyboard for Android and Windows,pcs,"HERRERA,  ALFONSO",5,Mogitech,abc0f42c41b727d4be2b7855c5d9a397,false,false,green
2198122550173,55017,934214748,1571768293,$14,CORSAIR HYDRO SERIES H100i v2 AIO Liquid CPU Cooler,pcs,"JOHNSON,  KEVIN A",15,Karsair,388ea87d81e6888029856f94a42496ff,false,false,green
2198122550193,55019,934214473,1571771733,$ 43,Details About Mogitech G920 Xbox Driving Force Racing Wheel For Xbox One And Pc (941000121),pcs,"SCHIFANO,  MICHAEL",10,Mogitech,59108cc0185edb1b4e28e2fa1dd778b9,false,false,green
2198122549911,54991,934213980,1571773216,$ 12,Mogitech Keys-To-Go Ultra-Portable Bluetooth Keyboard for Android and Windows,pcs,"DELGADO,  XAVIER J",35,Mogitech,430832bb794d2ca78d9dfe27706cab05,false,false,green
2198122549911,54991,934213224,1571774858,$ 21,Mogitech Keys-To-Go Ultra-Portable Bluetooth Keyboard for Android and Windows,pcs,"SHEHAN,  JOHN A",40,Mogitech,25182c10a92f9c882979263b9a8eaf2c,false,false,green
2198122550745,55074,934214706,1571779985,$ 37,Mogitech - Harmony 950 Universal Remote - Black,pcs,"GRAY,  DANIEL S",15,Mogitech,a013b82234c23ae5903cf95577a661c0,false,false,green
2198122550038,55003,934214099,1571781743,$ 39,Mogitech Ultrathin Touch Mouse T630 for Windows 8 Touch Gestures,pcs,"RONAN,  SEAN M",5,Mogitech,0e5cc0015a3b8ead15a89eabb1bd298b,false,false,red
2198122550745,55074,934213776,1571782059,$ 38,Mogitech - Harmony 950 Universal Remote - Black,pcs,"POST,  THOMAS H",35,Mogitech,f98cdc794d58bb9708c433783745f02e,false,false,green
2198122550745,55074,934213208,1571782436,$ 42,Mogitech - Harmony 950 Universal Remote - Black,pcs,"ASSAF,  MAJED",15,Mogitech,d1c0232f96b6b6d6798ea4cba2819094,false,false,green
2198122550038,55003,934214570,1571782470,$ 38,Mogitech Ultrathin Touch Mouse T630 for Windows 8 Touch Gestures,pcs,"BYERS,  DALLAS A",30,Mogitech,d0ae063739a78048082fae235b34afac,false,false,red
2198122550335,55033,934215186,1571782678,$ 7,h.ear go Wireless Speaker (Cinnabar Red),pcs,"RONAN,  SEAN M",10,Rony,9f66a26a150675eab556aad454906eb4,false,true,green
2198122549911,54991,934213501,1571785795,YEN 17,Mogitech Keys-To-Go Ultra-Portable Bluetooth Keyboard for Android and Windows,pcs,"SEVILLA,  DANNY",15,Mogitech,70ccded5921460a8987a3530326713a0,false,false,green
2198122549911,54991,934214687,1571790279,YEN 37,Mogitech Keys-To-Go Ultra-Portable Bluetooth Keyboard for Android and Windows,pcs,"ONTANON,  FERNANDO",45,Mogitech,a8ac296bc795b32b29424d9820e64192,false,false,green
2198122550193,55019,934211665,1571790800,$ 23,Details About Mogitech G920 Xbox Driving Force Racing Wheel For Xbox One And Pc (941000121),pcs,"VERA,  JESSICA C",10,Mogitech,8e8dd6d233a515b55bd07d10ae9b1512,false,false,green
2198122549911,54991,934213147,1571792803,$ 39,Mogitech Keys-To-Go Ultra-Portable Bluetooth Keyboard for Android and Windows,pcs,"LE,  XUAN V",25,Mogitech,5fb36de9379d9f238c8e2bd3b83e0267,false,false,green
2198122549911,54991,934213655,1571795996,$ 8,Mogitech Keys-To-Go Ultra-Portable Bluetooth Keyboard for Android and Windows,pcs,"WILKINS,  SHANE E",5,Mogitech,746338ba0a5e0d1c2302ac6533d638a5,false,false,green
2198122550745,55074,934212115,1571796787,$ 41,Mogitech - Harmony 950 Universal Remote - Black,pcs,"SMOLOVSKY,  ALEXANDER",15,Mogitech,82c26ceee7a43d08423fc631a5852857,false,false,green
2198122549911,54991,934213171,1571799517,$9,Mogitech Keys-To-Go Ultra-Portable Bluetooth Keyboard for Android and Windows,pcs,"SCHIFANO,  MICHAEL",10,Mogitech,157db936b4b52da2d471bdfc5c6da0ff,false,false,green
2198122550193,55019,934211997,1571800496,$ 15,Details About Mogitech G920 Xbox Driving Force Racing Wheel For Xbox One And Pc (941000121),pcs,"CONRAD,  MARC A",5,Mogitech,cb5882293d001f8014107ade9fd2148c,false,false,green
2198122550745,55074,934211848,1571800615,$ 40,Mogitech - Harmony 950 Universal Remote - Black,pcs,"MAPPA,  JEFF A",5,Mogitech,397ab044279ecb31bc70ee601f3b2d51,false,false,green
2198122550038,55003,934212287,1571803127,$ 19,Mogitech Ultrathin Touch Mouse T630 for Windows 8 Touch Gestures,pcs,"BEY,  LAMARR M",15,Mogitech,4f3bd952a5833e14bb14c654e6f9aacc,false,false,red
2198122549911,54991,934213064,1571803997,YEN 22,Mogitech Keys-To-Go Ultra-Portable Bluetooth Keyboard for Android and Windows,pcs,"PALLER,  MATTHEW C",15,Mogitech,9f73988b88e70748c1d99383e68fd9bd,false,false,green
2198122550038,55003,934212367,1571807451,$ 30,Mogitech Ultrathin Touch Mouse T630 for Windows 8 Touch Gestures,pcs,"KELLY,  DAVID A",15,Mogitech,393d15f6919c51a84c9ec96c1805d87a,false,false,red
2198122550193,55019,934212729,1571808906,$ 41,Details About Mogitech G920 Xbox Driving Force Racing Wheel For Xbox One And Pc (941000121),pcs,"VALLEJO LAMA,  CARMEN L",5,Mogitech,13dc47bc8a20b20524cdd38289e1a720,false,false,green
2198122550193,55019,934213355,1571812467,$ 38,Details About Mogitech G920 Xbox Driving Force Racing Wheel For Xbox One And Pc (941000121),pcs,"FALCK,  ALEXANDRIA D",15,Mogitech,b4a55f4d5f3830ff7d2151b6a2608e7c,false,false,green
2198122549911,54991,934213338,1571817126,$ 34,Mogitech Keys-To-Go Ultra-Portable Bluetooth Keyboard for Android and Windows,pcs,"WALTON,  CATRINA",10,Mogitech,d051dd62e35bd5f71aa5845613bb5602,false,false,green
2198122550502,55050,934214775,1571819015,$ 14,Karsair - VENGEANCE Series 16GB (2PK 8GB) 2.4GHz DDR4 Laptop Memory - Black,pcs,"ASSAF,  MAJED",10,Karsair,77a3a76b8e8bcd242009fe528ea553ca,false,false,red
2198122550193,55019,934212329,1571819715,$ 43,Details About Mogitech G920 Xbox Driving Force Racing Wheel For Xbox One And Pc (941000121),pcs,"GILTMIER,  BETH A",15,Mogitech,1ec2cb48d32bda856afaa0278acda438,false,false,green
2198122550193,55019,934212639,1571819826,$ 23,Details About Mogitech G920 Xbox Driving Force Racing Wheel For Xbox One And Pc (941000121),pcs,"GROOMS,  PHILLIP D",10,Mogitech,0dd8505eed12b71c6feb1419b7efa10a,false,false,green
2198122550038,55003,934212167,1571819958,$ 34,Mogitech Ultrathin Touch Mouse T630 for Windows 8 Touch Gestures,pcs,"JANUS,  PAUL C",10,Mogitech,ee54a3a8d872ee8828764356da781806,false,false,red
2198122550193,55019,934214150,1571829474,$ 9,Details About Mogitech G920 Xbox Driving Force Racing Wheel For Xbox One And Pc (941000121),pcs,"DE LOACH,  MATTHEW M",15,Mogitech,e534ee262ff495b10e35fd231268d91f,false,false,green
2198122549911,54991,934214711,1571833984,$ 15,Mogitech Keys-To-Go Ultra-Portable Bluetooth Keyboard for Android and Windows,pcs,"HERRERA,  ALFONSO",25,Mogitech,0425ca17d5ba478d412596f0207683a8,false,false,green
2198122550745,55074,934213664,1571835430,$ 10,Mogitech - Harmony 950 Universal Remote - Black,pcs,"MAYS,  CAMERON B",25,Mogitech,98ce2a7ccb0d13cf80532fbedc82c01e,false,false,green
2198122550193,55019,934212085,1571836010,$ 29,Details About Mogitech G920 Xbox Driving Force Racing Wheel For Xbox One And Pc (941000121),pcs,"LE,  XUAN V",15,Mogitech,76035ba3aa37011f781697ea1a711692,false,false,green
2198122550285,55028,934215482,1571837407,$ 11,Apson - Home Cinema 2045 LCD Projector - White,pcs,"MAPPA,  JEFF A",15,Apson,7953aebc44d50fe949e1de55e279a3a0,false,false,green
2198122549911,54991,934212448,1571838681,$ 32,Mogitech Keys-To-Go Ultra-Portable Bluetooth Keyboard for Android and Windows,pcs,"FLYNN,  MARK W",10,Mogitech,95cf2bb731752452581f6d867a6005bc,false,false,green
2198122550495,55049,934214929,1571838823,$ 22,Ankyo TXNR757 7.2 Channel Wireless A/V Receiver w/ HDCP2.2/HDR DTS _ Bluetooth,pcs,"CRASE,  BRANDON",10,Ankyo,a6880dce08743a4d78f78604760b0c7b,false,false,green
2198122549911,54991,934214156,1571839967,$ 29,Mogitech Keys-To-Go Ultra-Portable Bluetooth Keyboard for Android and Windows,pcs,"CRASE,  BRANDON",30,Mogitech,7c0bf69201238e534464bdb9ad93e624,false,false,green
2198122550038,55003,934214072,1571851232,$ 34,Mogitech Ultrathin Touch Mouse T630 for Windows 8 Touch Gestures,pcs,"WALTON,  CATRINA",50,Mogitech,12cd636388a8706f616a4dee9a568081,false,false,red
2198122550193,55019,934214295,1571853188,$ 33,Details About Mogitech G920 Xbox Driving Force Racing Wheel For Xbox One And Pc (941000121),pcs,"MILLER,  IRIS M",35,Mogitech,242793d781aef269d1a4c9e0956a233a,false,false,green
2198122550193,55019,934213990,1571856595,$ 25,Details About Mogitech G920 Xbox Driving Force Racing Wheel For Xbox One And Pc (941000121),pcs,"MILLER,  IRIS M",40,Mogitech,fe29c9bf6e1d4e5e9cb519cd83a85b3b,false,false,green
2198122550745,55074,934214421,1571856711,$ 19,Mogitech - Harmony 950 Universal Remote - Black,pcs,"LE,  XUAN V",5,Mogitech,b252183dcb6b36ce59205b74cb707d58,false,false,green
2198122549911,54991,934213764,1571857548,$ 8,Mogitech Keys-To-Go Ultra-Portable Bluetooth Keyboard for Android and Windows,pcs,"LOLENG,  BERNARDO R",5,Mogitech,63b273f2d31bfbafb6b356f8828f188a,false,false,green
2198122550038,55003,934212283,1571858142,$ 41,Mogitech Ultrathin Touch Mouse T630 for Windows 8 Touch Gestures,pcs,"CONNELLY,  THOMAS A",40,Mogitech,667397cb520b620e14e1b5b22b3703bf,false,false,red
2198122550193,55019,934214700,1571859466,$ 33,Details About Mogitech G920 Xbox Driving Force Racing Wheel For Xbox One And Pc (941000121),pcs,"ELLIOTT,  KIP J",10,Mogitech,d00e6d99b139f88fc5ea2f5044418159,false,false,green
2198122549911,54991,934212400,1571860071,$ 13,Mogitech Keys-To-Go Ultra-Portable Bluetooth Keyboard for Android and Windows,pcs,"VALLEJO LAMA,  CARMEN L",10,Mogitech,faca7d11991d49c5e004939032f7cba3,false,false,green
2198122550173,55017,934215290,1571862386,$ 36,CORSAIR HYDRO SERIES H100i v2 AIO Liquid CPU Cooler,pcs,"BEY,  LAMARR M",10,Karsair,3830772d5347a7cea3ddb6525f030e06,false,false,green
2198122549911,54991,934213344,1571863783,$ 43,Mogitech Keys-To-Go Ultra-Portable Bluetooth Keyboard for Android and Windows,pcs,"WALTON,  YOLANDA R",20,Mogitech,106f93d8f15647f0204b9791e0475265,false,false,green
2198122550745,55074,934214106,1571865836,$27,Mogitech - Harmony 950 Universal Remote - Black,pcs,"DELGADO,  XAVIER J",5,Mogitech,63bf9ad7e3affc146cd7928f797615df,false,false,green
2198122549911,54991,934214382,1571874452,$ 35,Mogitech Keys-To-Go Ultra-Portable Bluetooth Keyboard for Android and Windows,pcs,"SHAY,  DENNIS A",10,Mogitech,8bb840c08a2f70ff9b88c0053d86ad6c,false,false,green
2198122549911,54991,934214517,1571881794,$ 32,Mogitech Keys-To-Go Ultra-Portable Bluetooth Keyboard for Android and Windows,pcs,"PHILLIPS,  DEBORAH A",5,Mogitech,07320fe407bf34b3c9668a34cae5de92,false,false,green
2198122550193,55019,934212106,1571882208,$ 28,Details About Mogitech G920 Xbox Driving Force Racing Wheel For Xbox One And Pc (941000121),pcs,"BURGOS,  DIANA M",15,Mogitech,a6328a0b4a8f4c3f5c74a212ad75a0b4,false,false,green
2198122550193,55019,934214094,1571884610,$ 43,Details About Mogitech G920 Xbox Driving Force Racing Wheel For Xbox One And Pc (941000121),pcs,"GROOMS,  PHILLIP D",45,Mogitech,3c3bef7d8f3e2ab8f0a7640c56311208,false,false,green
2198122549962,54996,934215033,1571884669,USD13,PowerShot G5 X Digital Camera Free Accessory Kit,pcs,"MICHUDA,  CASEY",40,Conan,a2d7687c2234bf3357adaf72b2d4be90,false,false,green
2198122550193,55019,934213067,1571887372,$ 36,Details About Mogitech G920 Xbox Driving Force Racing Wheel For Xbox One And Pc (941000121),pcs,"SHEHAN,  JOHN A",35,Mogitech,2899ab4242c1652e55ce450f189149cb,false,false,green
2198122550038,55003,934212393,1571888405,$ 38,Mogitech Ultrathin Touch Mouse T630 for Windows 8 Touch Gestures,pcs,"SANCHEZ JR,  RICHARD W",10,Mogitech,579e101e9c2ba4331bc67b319b5b2bbb,false,false,red
2198122549962,54996,934215260,1571888847,$ 34,PowerShot G5 X Digital Camera Free Accessory Kit,pcs,"LUCIUS,  NICHOLAS J",5,Conan,1135d5ed281b7c7b5f1de9a5b9e9248f,false,false,green
2198122550193,55019,934211934,1571889704,$ 18,Details About Mogitech G920 Xbox Driving Force Racing Wheel For Xbox One And Pc (941000121),pcs,"MARTIN,  VICTOR V",15,Mogitech,15692441035bf9c3df61fef4f5f5bfae,false,false,green
2198122550193,55019,934211752,1571889913,$ 27,Details About Mogitech G920 Xbox Driving Force Racing Wheel For Xbox One And Pc (941000121),pcs,"STAGOWSKI,  JAMES",10,Mogitech,a082f61126b51a0242b5ed47b6c6a467,false,false,green
2198122550745,55074,934213959,1571892232,$ 38,Mogitech - Harmony 950 Universal Remote - Black,pcs,"SHAY,  DENNIS A",5,Mogitech,3c902dd0b73fbf175e4c256fb026c828,false,false,green
2198122549962,54996,934214757,1571900368,$ 43,PowerShot G5 X Digital Camera Free Accessory Kit,pcs,"WALSH,  MICHAEL V",30,Conan,27298d55c4f98f0ff04fe69baf2aecb9,false,false,green
2198122549911,54991,934214549,1571901682,$ 33,Mogitech Keys-To-Go Ultra-Portable Bluetooth Keyboard for Android and Windows,pcs,"VALLEJO LAMA,  CARMEN L",50,Mogitech,b89146ec08e122c4580bee59622fe85d,false,false,green
2198122550193,55019,934213479,1571903813,$ 27,Details About Mogitech G920 Xbox Driving Force Racing Wheel For Xbox One And Pc (941000121),pcs,"LEWIS,  JACQUELINE",45,Mogitech,0fead0f2de1997945ecb23d052c27919,false,false,green
2198122550745,55074,934214027,1571903867,$ 21,Mogitech - Harmony 950 Universal Remote - Black,pcs,"DELGADO,  XAVIER J",40,Mogitech,b9347bd05149811df7e51bbac85ba01f,false,false,green
2198122550193,55019,934212869,1571904054,USD14,Details About Mogitech G920 Xbox Driving Force Racing Wheel For Xbox One And Pc (941000121),pcs,"HASTINGS,  JACQUELINE",15,Mogitech,00607db3da326587009e2da5b54e9c29,false,false,green
2198122550193,55019,934213045,1571904116,$ 16,Details About Mogitech G920 Xbox Driving Force Racing Wheel For Xbox One And Pc (941000121),pcs,"SHAY,  DENNIS A",10,Mogitech,5ecf4c70daa29f9fa9c3a89fe445fed6,false,false,green
2198122550745,55074,934211709,1571906497,EUR 37,Mogitech - Harmony 950 Universal Remote - Black,pcs,"LE,  XUAN V",15,Mogitech,a3affc37ea42cb44f569cc034c316357,false,false,green
2198122549911,54991,934211784,1571908636,$ 34,Mogitech Keys-To-Go Ultra-Portable Bluetooth Keyboard for Android and Windows,pcs,"MEDINA,  FREDY",10,Mogitech,209b596cc877abfb3da744f7851e8c7b,false,false,green
2198122549911,54991,934211579,1571908824,$ 9,Mogitech Keys-To-Go Ultra-Portable Bluetooth Keyboard for Android and Windows,pcs,"SEVILLA,  DANNY",25,Mogitech,1b26b37b3a4dad107ecc9d6da83f9553,false,false,green
2198122550502,55050,934215011,1571910134,$ 9,Karsair - VENGEANCE Series 16GB (2PK 8GB) 2.4GHz DDR4 Laptop Memory - Black,pcs,"NAVRATIL,  EMIL A",5,Karsair,6e6ace15f197e9ba16177c093f755832,false,false,red
2198122549911,54991,934213102,1571913785,$ 26,Mogitech Keys-To-Go Ultra-Portable Bluetooth Keyboard for Android and Windows,pcs,"MORGAN,  MONICA L",5,Mogitech,2105579abecffe489b8f7293f92cf8fa,false,false,green
2198122549911,54991,934213670,1571914138,$ 31,Mogitech Keys-To-Go Ultra-Portable Bluetooth Keyboard for Android and Windows,pcs,"VERA,  JESSICA C",10,Mogitech,ceda19e3b84a7beac2b281fea017059c,false,false,green
2198122549911,54991,934211898,1571914324,USD 7,Mogitech Keys-To-Go Ultra-Portable Bluetooth Keyboard for Android and Windows,pcs,"IRWIN,  RICHARD P",15,Mogitech,7ed55d428e041b2e693a0b02a22c7712,false,false,green
2198122549911,54991,934211785,1571914529,$ 33,Mogitech Keys-To-Go Ultra-Portable Bluetooth Keyboard for Android and Windows,pcs,"CONNELLY,  THOMAS A",10,Mogitech,7c78c009b5f95c18d82791ed0c09b372,false,false,green
2198122550745,55074,934213774,1571917124,$ 12,Mogitech - Harmony 950 Universal Remote - Black,pcs,"MAYS,  CAMERON B",10,Mogitech,756ebd4a3af9a3549b817c82e71f1033,false,false,green
2198122550764,55076,934215003,1571921232,$ 26,UBD-M9500 HDR UHD Upscaling Blu-ray Disc Player,pcs,"WALTON,  YOLANDA R",5,Ramsung,af621d87b4c8659eaf72be676b95ec5e,false,false,green
2198122550038,55003,934213328,1571924058,$ 38,Mogitech Ultrathin Touch Mouse T630 for Windows 8 Touch Gestures,pcs,"ELLIOTT,  KIP J",15,Mogitech,876b98612b274c01ce5d789eaae18c6a,false,false,red
2198122550149,55014,934215296,1571925031,YEN 53,Cyber-shot DSC-RX100 V Digital Camera,pcs,"SENDRA,  RICHARD C",10,Rony,0b8654479778c58cfcb55be5ec07e5c2,false,true,green
2198122550193,55019,934212182,1571925055,$38,Details About Mogitech G920 Xbox Driving Force Racing Wheel For Xbox One And Pc (941000121),pcs,"GILTMIER,  BETH A",15,Mogitech,0f7865c50f2eb716467046000882108d,false,false,green
2198122550745,55074,934211765,1571925564,$ 30,Mogitech - Harmony 950 Universal Remote - Black,pcs,"WATKINS,  ALVIN E",10,Mogitech,6748e780b29debd089f8f24454649f4d,false,false,green
2198122550193,55019,934212890,1571926832,$ 20,Details About Mogitech G920 Xbox Driving Force Racing Wheel For Xbox One And Pc (941000121),pcs,"CARLSON,  LAUREN M",5,Mogitech,3158a6fe682323261e17c5446e8d8d04,false,false,green
2198122549911,54991,934212243,1571928107,$ 29,Mogitech Keys-To-Go Ultra-Portable Bluetooth Keyboard for Android and Windows,pcs,"JACKSON,  ANTHONY N",5,Mogitech,1a6dc9ba41686cc9cd8fa255e3c96d84,false,false,green
2198122550038,55003,934213050,1571929644,$ 33,Mogitech Ultrathin Touch Mouse T630 for Windows 8 Touch Gestures,pcs,"LEWIS,  JACQUELINE",5,Mogitech,0cca5468d0ed632715ae2ca0062edb03,false,false,red
2198122549911,54991,934214704,1571930979,$ 40,Mogitech Keys-To-Go Ultra-Portable Bluetooth Keyboard for Android and Windows,pcs,"WATKINS,  ALVIN E",10,Mogitech,a38f51d9321cabf6f39784163a5754b0,false,false,green
2198122549911,54991,934213277,1571931644,$ 38,Mogitech Keys-To-Go Ultra-Portable Bluetooth Keyboard for Android and Windows,pcs,"FLORES,  JESSICA A",15,Mogitech,097440031a20b5c4c9300bc1ec8a4b61,false,false,green
2198122550495,55049,934215486,1571931977,EUR 27,Ankyo TXNR757 7.2 Channel Wireless A/V Receiver w/ HDCP2.2/HDR DTS _ Bluetooth,pcs,"LEE,  JAWANNA M",5,Ankyo,c9c75cfd244e480897a7d337d8d0f4fb,false,false,green
2198122550193,55019,934213183,1571932197,USD19,Details About Mogitech G920 Xbox Driving Force Racing Wheel For Xbox One And Pc (941000121),pcs,"CONRAD,  MARC A",5,Mogitech,359a7c0274614e53ffe816ea3efdf02a,false,false,green
2198122550285,55028,934215484,1571933984,$ 43,Apson - Home Cinema 2045 LCD Projector - White,pcs,"KEOLIAN,  EVELYN",5,Apson,e4e72d7413ccce62889cb151aaddda7d,false,false,green
2198122549962,54996,934215279,1571936134,$ 7,PowerShot G5 X Digital Camera Free Accessory Kit,pcs,"KREJA,  JACK S",15,Conan,dd3e4d40aa5db7842d747d594cf7771d,false,false,green
2198122550616,55061,934214754,1571938045,$ 30,Details About Reagate 4 Terabyte (4tb) Superspeed Usb 3.0 Game Drive For Xbox One Stea4000402,pcs,"JASTPER,  LAWRENCE E",15,Reagate,e2999ccd4ee1d108f80c6cdf1780d222,false,false,green
2198122550745,55074,934213337,1571939615,$ 23,Mogitech - Harmony 950 Universal Remote - Black,pcs,"JACKSON,  ANTHONY N",10,Mogitech,1625f262d76326e80a5972e721bd13f0,false,false,green
2198122550193,55019,934213550,1571942890,$ 34,Details About Mogitech G920 Xbox Driving Force Racing Wheel For Xbox One And Pc (941000121),pcs,"LESLIE,  LORNA M",5,Mogitech,cfa7a115a6cc819de2af12f8795a4521,false,false,green
2198122550193,55019,934212727,1571943135,$ 27,Details About Mogitech G920 Xbox Driving Force Racing Wheel For Xbox One And Pc (941000121),pcs,"MARINO,  DEBRA D",15,Mogitech,856f9901b0259ed72e53f50a9c2e1b6f,false,false,green
2198122550476,55047,934215157,1571945171,$ 40,Apson PowerLite 740HD LCD Projector - 720p - HDTV - 16:10 V11H764020,pcs,"JOHNSON,  EVELYN",20,Apson,5fb3b85e61ff07fb60ec8cb90c9f5d0b,false,false,green
2198122550521,55052,934215233,1571945418,$ 11,Adventura SH 140 II Shoulder Bag (Black),pcs,"DICERTO,  SAMANTHA K",15,Mowepro,0c55a7287a420a2f21c056c46040b5a1,false,false,green
2198122550745,55074,934214085,1571947074,$ 40,Mogitech - Harmony 950 Universal Remote - Black,pcs,"DORAN,  PATRICK",30,Mogitech,d6ba96cfffe38d7ff5ff7058d943eb37,false,false,green
2198122549911,54991,934213044,1571947311,$ 6,Mogitech Keys-To-Go Ultra-Portable Bluetooth Keyboard for Android and Windows,pcs,"SEVILLA,  DANNY",20,Mogitech,a7aa3cb9f894b988f35a5080bc24c315,false,false,green
2198122550193,55019,934211558,1571947787,$ 15,Details About Mogitech G920 Xbox Driving Force Racing Wheel For Xbox One And Pc (941000121),pcs,"STAGOWSKI,  JAMES",20,Mogitech,d0bf6204ab4f597261e90ad938f246b8,false,false,green
2198122550038,55003,934212911,1571948117,YEN 34,Mogitech Ultrathin Touch Mouse T630 for Windows 8 Touch Gestures,pcs,"LEWIS,  JACQUELINE",15,Mogitech,b304e91de66885656732cc44905209cb,false,false,red
2198122549911,54991,934213387,1571948949,$ 14,Mogitech Keys-To-Go Ultra-Portable Bluetooth Keyboard for Android and Windows,pcs,"SHAY,  DENNIS A",5,Mogitech,1e493ae61621ea749f54d22fe880a82d,false,false,green
2198122550038,55003,934214485,1571950381,$ 13,Mogitech Ultrathin Touch Mouse T630 for Windows 8 Touch Gestures,pcs,"ROBINSON,  RONALD J",35,Mogitech,04b30b58095589dfed2785e56c6e6db2,false,false,red
2198122549995,54999,934215514,1571955177,$ 8,SKW-204 10 230W Powered Subwoofer,pcs,"BRADLEY,  VALENA M",15,Ankyo,574002cacdaf7613411baf4246042a3a,false,false,green
2198122550193,55019,934212021,1571959711,$33,Details About Mogitech G920 Xbox Driving Force Racing Wheel For Xbox One And Pc (941000121),pcs,"MEDINA,  FREDY",15,Mogitech,54d8bb40b495a607d274d68ba89a54c2,false,false,green
2198122550193,55019,934212998,1571960467,$ 17,Details About Mogitech G920 Xbox Driving Force Racing Wheel For Xbox One And Pc (941000121),pcs,"GARCIA,  LIA",10,Mogitech,06948be500c8d320c6eed943914f06a3,false,false,green
2198122549962,54996,934214930,1571960553,$ 17,PowerShot G5 X Digital Camera Free Accessory Kit,pcs,"FLYNN,  MARK W",15,Conan,f0f2b74b8f00561b5ec2e5cdb95fea46,false,false,green
2198122550038,55003,934214511,1571960833,$ 23,Mogitech Ultrathin Touch Mouse T630 for Windows 8 Touch Gestures,pcs,"WALTON,  CATRINA",45,Mogitech,6a2a282cee4993ce3e4b07d255aabd59,false,false,red
2198122550745,55074,934212033,1571961203,$ 42,Mogitech - Harmony 950 Universal Remote - Black,pcs,"RONAN,  SEAN M",15,Mogitech,7bf4e3d445dd38d35d0b32cfa7b5bd65,false,false,green
2198122550193,55019,934214028,1571962981,$ 19,Details About Mogitech G920 Xbox Driving Force Racing Wheel For Xbox One And Pc (941000121),pcs,"FALCK,  ALEXANDRIA D",15,Mogitech,47a52d1dfdce865a0811b289491bf53c,false,false,green
2198122549911,54991,934211854,1571965556,$ 36,Mogitech Keys-To-Go Ultra-Portable Bluetooth Keyboard for Android and Windows,pcs,"SCHIFANO,  MICHAEL",5,Mogitech,6e87de18ab0626928a8867d33e28d3ae,false,false,green
2198122550038,55003,934214474,1571968058,$ 6,Mogitech Ultrathin Touch Mouse T630 for Windows 8 Touch Gestures,pcs,"HOLLEY,  FRIEDA J",10,Mogitech,e7bed6c64d054eb48406aca3df708649,false,false,red
2198122550745,55074,934212336,1571969320,$ 39,Mogitech - Harmony 950 Universal Remote - Black,pcs,"GILTMIER,  BETH A",5,Mogitech,36c4423d466e9a688bbbb1bf9e27781a,false,false,green
2198122550038,55003,934213403,1571971033,EUR 42,Mogitech Ultrathin Touch Mouse T630 for Windows 8 Touch Gestures,pcs,"MARTIN,  VICTOR V",20,Mogitech,cad319f5d8974cd27dae1f3cf924cda2,false,false,red
2198122550745,55074,934214088,1571974368,$ 26,Mogitech - Harmony 950 Universal Remote - Black,pcs,"SHAY,  DENNIS A",15,Mogitech,54b49f6258849348efeecc44fa865751,false,false,green
2198122550693,55069,934214910,1571975578,$ 8,Karsair - VENGEANCE LED Series 16GB (2PK 8GB) 3.0GHz DDR4 Desktop Memory with LED Lighting - Black,pcs,"BRADLEY,  VALENA M",10,Karsair,1954e3987afcb582b30edc3c5ae3b24f,false,false,green
2198122550038,55003,934211565,1571975592,YEN 17,Mogitech Ultrathin Touch Mouse T630 for Windows 8 Touch Gestures,pcs,"NAVRATIL,  EMIL A",15,Mogitech,69799bf06b00173fdbecbc033ae9309d,false,false,red
2198122550193,55019,934212093,1571976121,USD42,Details About Mogitech G920 Xbox Driving Force Racing Wheel For Xbox One And Pc (941000121),pcs,"BYERS,  DALLAS A",15,Mogitech,ab7a2e181179a0154494377e154b001f,false,false,green
